                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.8144573300680158E-037      5.0271465915946114E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      donor_index                      period_days                binary_separation                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                          v_orb_1                          v_orb_2                         lg_F_irr                        log_J_orb                     log_abs_Jdot                  log_abs_jdot_mb                  log_abs_jdot_gr                  log_abs_jdot_ml                log_abs_jdot_tide                  log_abs_jdot_ls               log_abs_extra_jdot 
                             445          2.7234266693055558E+009                                1          1.4201603263589875E+000          5.3172074561847298E+000          1.1389776078976084E-001          6.8481794955766284E-001          1.1391114602030486E-001          4.2985665037999281E+000         -1.1750588956096218E-004         -8.4068690133041224E-001          8.4909995875466425E-005          1.0008727818562222E+000         -1.3699765865964290E+001         -1.3699765865964290E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8948388146922321E+002          1.6075045585893798E-002          9.3428536999669749E+000          4.8073489907551291E+001          3.0918388197404656E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0918388197404656E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             446          2.7587287853346825E+009                                1          1.4229355786807751E+000          5.3241323974771966E+000          1.1371830123339695E-001          6.8514212439772304E-001          1.1374479729111420E-001          4.3043692099875788E+000         -2.3294302990795239E-004         -8.4082635783009418E-001          8.4205246220266002E-005          1.0008734866058775E+000         -1.3699765865964290E+001         -1.3699765865964290E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8936074667306326E+002          1.5931252562330661E-002          9.3429417501737166E+000          4.8070153164482939E+001          3.0910448785953218E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0910448785953218E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             447          2.8010913245696344E+009                                1          1.4272759278294240E+000          5.3349536235976487E+000          1.1349003712851881E-001          6.8553373673118734E-001          1.1359522619526288E-001          4.3133646131814789E+000         -9.2599900776874457E-004         -8.4106751962581083E-001          8.3359546634025479E-005          1.0008743323054639E+000         -1.3699765865964290E+001         -1.3699765865964290E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8916876279976265E+002          1.5755246982890020E-002          9.3426442055699255E+000          4.8066210626204914E+001          3.0900081473935550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0900081473935550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             448          2.8464479627185178E+009                                1          1.4282720628393235E+000          5.3374356085681347E+000          1.1318616538455122E-001          6.8595665634158232E-001          1.1327978692135471E-001          4.3156095740552249E+000         -8.2646286109711400E-004         -8.4105219794083141E-001          8.2547355324420258E-005          1.0008751444967734E+000         -1.3746982518751205E+001         -1.3746982518751205E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8912492804751761E+002          1.5598112034336946E-002          9.3438149564950059E+000          4.8062059798527557E+001          3.0888734865092871E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0888734865092871E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             449          2.8927315622587256E+009                                1          1.4302610762995165E+000          5.3423897388251778E+000          1.1298156263340521E-001          6.8639197706649302E-001          1.1300625267632901E-001          4.3198597218893502E+000         -2.1848386561860428E-004         -8.4110780875859326E-001          8.1718565121751091E-005          1.0008759732869761E+000         -1.3746982518751205E+001         -1.3746982518751205E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8903737413017859E+002          1.5434342896222702E-002          9.3446204308145777E+000          4.8057879186161848E+001          3.0878888095505211E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0878888095505211E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             450          2.9397917159335818E+009                                1          1.4332917359167170E+000          5.3499339336104219E+000          1.1275709730350603E-001          6.8683920260878439E-001          1.1277760325365659E-001          4.3262100512719863E+000         -1.8182644034763014E-004         -8.4123766657912491E-001          8.0875869335570003E-005          1.0008768159827623E+000         -1.3746982518751205E+001         -1.3746982518751205E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8890420088888706E+002          1.5264407391661489E-002          9.3450387137447581E+000          4.8053684207105618E+001          3.0868963993699673E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0868963993699673E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             451          2.9875590506209922E+009                                1          1.4375472426148472E+000          5.3605181610820951E+000          1.1250341104054808E-001          6.8729660212262600E-001          1.1260308754109852E-001          4.3350245395440616E+000         -8.8520219762226683E-004         -8.4145496851214763E-001          8.0020510215064448E-005          1.0008776713418830E+000         -1.3746982518751205E+001         -1.3746982518751205E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8871777638609652E+002          1.5088050403623737E-002          9.3449969357369174E+000          4.8049496108838959E+001          3.0857581847449076E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0857581847449076E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             452          3.0360841984813390E+009                                1          1.4382840397214043E+000          5.3623496496262915E+000          1.1220132045913647E-001          6.8776567678278777E-001          1.1227567226344502E-001          4.3367403250115517E+000         -6.6222542078474712E-004         -8.4140953222027293E-001          7.9239084586168234E-005          1.0008784527675119E+000         -1.3793079216450311E+001         -1.3793079216450311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8868569305671394E+002          1.4938159125095760E-002          9.3464067655758765E+000          4.8045308759876754E+001          3.0846480557315420E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0846480557315420E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             453          3.0853836136159344E+009                                1          1.4399792769160489E+000          5.3665623871721397E+000          1.1198841416685569E-001          6.8824738443585720E-001          1.1198937173970140E-001          4.3403870236917168E+000         -8.5505689587840808E-006         -8.4143179382872901E-001          7.8445190529695969E-005          1.0008792466615684E+000         -1.3793079216450311E+001         -1.3793079216450311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8861176923354682E+002          1.4782688544117212E-002          9.3474644415174737E+000          4.8041106503802311E+001          3.0836954225479911E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0836954225479911E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             454          3.1353803038061457E+009                                1          1.4426558577946429E+000          5.3732104421268314E+000          1.1176612885347652E-001          6.8874073752747511E-001          1.1174522207124847E-001          4.3460083889559931E+000          1.8709329885007936E-004         -8.4152337596087212E-001          7.7640067891284793E-005          1.0008800517842067E+000         -1.3793079216450311E+001         -1.3793079216450311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8849520390922132E+002          1.4621912388607407E-002          9.3481588313730768E+000          4.8036895271267142E+001          3.0827574709964008E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0827574709964008E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             455          3.1860298011960192E+009                                1          1.4464840854173726E+000          5.3827118007399486E+000          1.1151934104486501E-001          6.8924582503417875E-001          1.1155152368516379E-001          4.3539427150843988E+000         -2.8850023052671270E-004         -8.4169616594948293E-001          7.6824432759887247E-005          1.0008808674193381E+000         -1.3793079216450311E+001         -1.3793079216450311E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8832892161219078E+002          1.4455529170462276E-002          9.3484247816549679E+000          4.8032692719751573E+001          3.0816837748499996E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0816837748499996E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             456          3.2373938544680409E+009                                1          1.4468094591814806E+000          5.3835189659962062E+000          1.1124345915564303E-001          6.8976334105534787E-001          1.1120799606100572E-001          4.3548246903420287E+000          3.1888979114285548E-004         -8.4160938956163267E-001          7.6078708764760179E-005          1.0008816131433333E+000         -1.3838081170139271E+001         -1.3838081170139271E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8831494306323316E+002          1.4314138177007772E-002          9.3501258947303896E+000          4.8028489373933837E+001          3.0806632728789758E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0806632728789758E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             457          3.2894775988145375E+009                                1          1.4525636503490695E+000          5.3977835946766257E+000          1.1107432323218060E-001          6.9029327403183527E-001          1.1109456437507011E-001          4.3666225342221399E+000         -1.8219741895899691E-004         -8.4191597312983624E-001          7.5242041180450525E-005          1.0008824498109175E+000         -1.3794149255408756E+001         -1.3794149255408756E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8806610735231340E+002          1.4138001717107782E-002          9.3496906413912999E+000          4.8024261783468873E+001          3.0798872157441497E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0798872157441497E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             458          3.3421387252232957E+009                                1          1.4541324054259313E+000          5.4016692658053973E+000          1.1082576911138489E-001          6.9083548242279158E-001          1.1080738887350394E-001          4.3699983406532308E+000          1.6587556179960863E-004         -8.4191401722145165E-001          7.4495153883687908E-005          1.0008831966982144E+000         -1.3848235071405984E+001         -1.3848235071405984E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8799859313826698E+002          1.3992625884771258E-002          9.3509571904450635E+000          4.8020085820783969E+001          3.0784546092999108E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0784546092999108E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             459          3.3957133537107587E+009                                1          1.4568137570596551E+000          5.4083075091399033E+000          1.1049732586437117E-001          6.9139335961808646E-001          1.1056704185944552E-001          4.3756065929460908E+000         -6.3053143054139717E-004         -8.4198914026396232E-001          7.3735310481640816E-005          1.0008839565416163E+000         -1.3848235071405984E+001         -1.3848235071405984E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8788332410521724E+002          1.3841400041109474E-002          9.3518224067043718E+000          4.8015900335890009E+001          3.0773885522598306E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0773885522598306E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             460          3.4501549966376805E+009                                1          1.4559181479829058E+000          5.4060906960408461E+000          1.1023793553110416E-001          6.9196632146485992E-001          1.1017415040241887E-001          4.3740321813381824E+000          5.7894822381021345E-004         -8.4180127333833177E-001          7.3038233140613099E-005          1.0008846536189573E+000         -1.3892650256835477E+001         -1.3892650256835477E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8792197260844313E+002          1.3713357276476688E-002          9.3541482320957652E+000          4.8011686358940331E+001          3.0765660136855093E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0765660136855093E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             461          3.4996580445321760E+009                                1          1.4596092917502828E+000          5.4152241013109945E+000          1.1011007866237901E-001          6.9249335713833449E-001          1.1000822197017451E-001          4.3816434487421647E+000          9.2590072251249645E-004         -8.4195579461466041E-001          7.2337842884539002E-005          1.0008853540092133E+000         -1.3849291843707736E+001         -1.3849291843707736E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8776356098973307E+002          1.3570396369484528E-002          9.3544787307045727E+000          4.8007868511393944E+001          3.0760069629457448E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0760069629457448E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             462          3.5523397277613654E+009                                1          1.4648600103869116E+000          5.4282032813147092E+000          1.0978853893402241E-001          6.9306015324406611E-001          1.0989379559645188E-001          4.3923827094417716E+000         -9.5780350344797246E-004         -8.4221316786575107E-001          7.1592479938686735E-005          1.0008860993721591E+000         -1.3849291843707736E+001         -1.3849291843707736E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8753908898453750E+002          1.3414501884147719E-002          9.3543188291586432E+000          4.8003890521971350E+001          3.0746989169094014E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0746989169094014E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             463          3.5907239978554115E+009                                1          1.4635142509924810E+000          5.4248781970129665E+000          1.0958103592395040E-001          6.9347754466359068E-001          1.0959865717461474E-001          4.3898348953538893E+000         -1.6077980441188050E-004         -8.4202650869681839E-001          7.1145580009195306E-005          1.0008865462720886E+000         -1.3933943000442447E+001         -1.3933943000442447E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8759663834677505E+002          1.3334849681682406E-002          9.3562532320722873E+000          4.8001038177839135E+001          3.0736617918204416E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0736617918204416E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             464          3.6337189697154732E+009                                1          1.4661177350989623E+000          5.4313099303078367E+000          1.0946573705008861E-001          6.9394878278094541E-001          1.0943974785561413E-001          4.3952202240685923E+000          2.3747491184620583E-004         -8.4211285273469949E-001          7.0582327773417399E-005          1.0008871095243246E+000         -1.3882714744750825E+001         -1.3882714744750825E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8748563539521109E+002          1.3221443701639175E-002          9.3567985915518701E+000          4.7997843772241559E+001          3.0733518496026679E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0733518496026679E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             465          3.6837587857842813E+009                                1          1.4654498874262500E+000          5.4296604206083767E+000          1.0919308016728263E-001          6.9450378095125509E-001          1.0910535837793926E-001          4.3940734939114758E+000          8.0400990975625043E-004         -8.4194534253612863E-001          6.9998099670382329E-005          1.0008876937524276E+000         -1.3932733260748444E+001         -1.3932733260748444E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8751422138962508E+002          1.3113997944400522E-002          9.3589030716240220E+000          4.7994168339994950E+001          3.0725104221617801E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0725104221617801E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             466          3.7380380739540849E+009                                1          1.4699862370226144E+000          5.4408597789859980E+000          1.0903499316330741E-001          6.9516707712734516E-001          1.0896182617084424E-001          4.4033666027439429E+000          6.7149198058087417E-004         -8.4212827596635853E-001          6.9288952051039748E-005          1.0008884029000469E+000         -1.3883897494317166E+001         -1.3883897494317166E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8732126691116210E+002          1.2967773673408924E-002          9.3590781807623635E+000          4.7990193823100306E+001          3.0719936953730382E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0719936953730382E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             467          3.7946476286379719E+009                                1          1.4710350496711839E+000          5.4434474513737294E+000          1.0867311193569527E-001          6.9581120370394078E-001          1.0866675925167485E-001          4.4056766472966506E+000          5.8460232587847893E-005         -8.4206484964553752E-001          6.8626258463464813E-005          1.0008890655936344E+000         -1.3931576970297419E+001         -1.3931576970297419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8727686180272963E+002          1.2840694102975369E-002          9.3607660659823164E+000          4.7986123689927275E+001          3.0707983379538273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0707983379538273E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             468          3.8529866657135587E+009                                1          1.4730994669765420E+000          5.4485390682549211E+000          1.0840147030358271E-001          6.9648287123949171E-001          1.0840822140846688E-001          4.4100211737274151E+000         -6.2274842225658756E-005         -8.4206813441423589E-001          6.7943318878598395E-005          1.0008897485332191E+000         -1.3931576970297419E+001         -1.3931576970297419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8718946469881038E+002          1.2706967485063912E-002          9.3621245316941089E+000          4.7981983439292229E+001          3.0698226737947735E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0698226737947735E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             469          3.9125943446269374E+009                                1          1.4761681507223783E+000          5.4561031846123811E+000          1.0812968300940159E-001          6.9717838632240248E-001          1.0818767937186675E-001          4.4163733832435028E+000         -5.3607178564034298E-004         -8.4213780724075105E-001          6.7245528076202908E-005          1.0008904463240216E+000         -1.3931576970297419E+001         -1.3931576970297419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8705979423246703E+002          1.2567743743770218E-002          9.3631455678604461E+000          4.7977801645984044E+001          3.0689058725534036E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0689058725534036E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             470          3.9731935316385393E+009                                1          1.4753457061741984E+000          5.4540764240407160E+000          1.0788905628427363E-001          6.9789517521825739E-001          1.0780648079737426E-001          4.4149436467719134E+000          7.6596032342957326E-004         -8.4192432994506294E-001          6.6608232789465259E-005          1.0008910836193083E+000         -1.3978126091216321E+001         -1.3978126091216321E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8709466628430604E+002          1.2450950247721807E-002          9.3657415370863095E+000          4.7973585747492862E+001          3.0681222902562403E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0681222902562403E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             471          4.0263010429881492E+009                                1          1.4792055980663958E+000          5.4635851451859629E+000          1.0775766365407392E-001          6.9853186942664902E-001          1.0765992542981652E-001          4.4228470904472514E+000          9.0784220653317518E-004         -8.4206284885240934E-001          6.5988115208479481E-005          1.0008917037368894E+000         -1.3932681906364596E+001         -1.3932681906364596E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8693190317747286E+002          1.2324294343694614E-002          9.3662278820017484E+000          4.7969902077397286E+001          3.0675974144989116E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0675974144989116E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             472          4.0838432047486377E+009                                1          1.4800239624660290E+000          5.4656000967271652E+000          1.0743401561315523E-001          6.9923038028791140E-001          1.0737021991714894E-001          4.4246810367116609E+000          5.9416564532996960E-004         -8.4197044386106379E-001          6.5381462545335654E-005          1.0008923103895524E+000         -1.3977046065113377E+001         -1.3977046065113377E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8689755606593269E+002          1.2208741574789003E-002          9.3680819120123555E+000          4.7965971316330140E+001          3.0665532804359287E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0665532804359287E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             473          4.1441903283789492E+009                                1          1.4817976120463057E+000          5.4699658477236524E+000          1.0715274054726345E-001          6.9997364183878852E-001          1.0710803021307265E-001          4.4284291316345659E+000          4.1743213932564257E-004         -8.4193635688137947E-001          6.4745237868623295E-005          1.0008929466142291E+000         -1.3977046065113377E+001         -1.3977046065113377E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8682307553792629E+002          1.2085113104221825E-002          9.3696782222410651E+000          4.7961898173105162E+001          3.0656313595983210E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0656313595983210E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             474          4.2063580295004225E+009                                1          1.4845029648946588E+000          5.4766215872642103E+000          1.0686936717608185E-001          7.0075043766305034E-001          1.0687706218695969E-001          4.4340390730007817E+000         -7.1998712543008643E-005         -8.4196114961413504E-001          6.4089819297387612E-005          1.0008936020328003E+000         -1.3977046065113377E+001         -1.3977046065113377E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8670964022505055E+002          1.1955503640747220E-002          9.3709924838162717E+000          4.7957743733392149E+001          3.0647874415018581E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0647874415018581E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             475          4.2697685466705084E+009                                1          1.4872311153400619E+000          5.4833293205965967E+000          1.0665934006469251E-001          7.0155472404641850E-001          1.0664289396656083E-001          4.4396932044235324E+000          1.5421654008019369E-004         -8.4198126047371535E-001          6.3432884952050250E-005          1.0008942589671457E+000         -1.3984639327353301E+001         -1.3984639327353301E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8659552719727981E+002          1.1825717355484142E-002          9.3723570026492276E+000          4.7953535232984144E+001          3.0640711413616550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0640711413616550E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             476          4.3340279649022045E+009                                1          1.4873909461008881E+000          5.4837221709931976E+000          1.0636806324263522E-001          7.0238180150735163E-001          1.0630648046803659E-001          4.4402213217547661E+000          5.7929464250432931E-004         -8.4181378570792242E-001          6.2817958709436063E-005          1.0008948738933883E+000         -1.4019113761970640E+001         -1.4019113761970640E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8658895792051021E+002          1.1710657892265124E-002          9.3747667402427748E+000          4.7949320412673529E+001          3.0631375954823181E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0631375954823181E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             477          4.3990985715546827E+009                                1          1.4884434890729126E+000          5.4863088806159457E+000          1.0606780552034598E-001          7.0323217450173936E-001          1.0600575551751114E-001          4.4425295521536778E+000          5.8534560252811380E-004         -8.4170455902520180E-001          6.2195269853007869E-005          1.0008954965822447E+000         -1.4019113761970640E+001         -1.4019113761970640E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8654508188895630E+002          1.1591841253610560E-002          9.3768721091401961E+000          4.7945096625294816E+001          3.0622631575874436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0622631575874436E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             478          4.4649202851693869E+009                                1          1.4902791513520111E+000          5.4908187109251578E+000          1.0578379159454600E-001          7.0410611549365443E-001          1.0573527613123442E-001          4.4463987675339860E+000          4.5883895220890768E-004         -8.4164575596890112E-001          6.1565393328300212E-005          1.0008961264587695E+000         -1.4019113761970640E+001         -1.4019113761970640E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8646857500876553E+002          1.1469732832715891E-002          9.3787146095325973E+000          4.7940854625605425E+001          3.0615282952458767E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0615282952458767E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             479          4.5313579961372843E+009                                1          1.4930276184801021E+000          5.4975676477648623E+000          1.0548350555023517E-001          7.0500250466470238E-001          1.0550133205857998E-001          4.4520846983192186E+000         -1.6896950964486016E-004         -8.4164665489610746E-001          6.0929622057759421E-005          1.0008967622300400E+000         -1.4019113761970640E+001         -1.4019113761970640E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8635420173849678E+002          1.1344317924961390E-002          9.3802389636370407E+000          4.7936613465835741E+001          3.0606909896508711E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0606909896508711E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             480          4.5984241416976252E+009                                1          1.4929612053484207E+000          5.4974046173397610E+000          1.0523812386370379E-001          7.0592246534665126E-001          1.0515594275079974E-001          4.4521598164849312E+000          7.8151658150980353E-004         -8.4144269423284290E-001          6.0335679448054640E-005          1.0008973561726497E+000         -1.4052758864321492E+001         -1.4052758864321492E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8635707555401120E+002          1.1233899964028069E-002          9.3828927320315838E+000          4.7932353007461288E+001          3.0600542110266254E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.0600542110266254E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
