                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                        6794      4.8144573300680158E-037      5.0271465915946114E-034      0.0000000000000000E+000 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                              90          4.3515569242477608E+008                                1          2.4506839097404294E+000          7.6498024616058542E+000          1.2200055713053956E-001          6.6679160557305617E-001          3.6478164629643645E-001          6.0125957725558639E+000         -6.6555182156451775E-001         -8.8910087576208152E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5783746079688999E+002          1.5115965016088162E-001          8.9512869230751875E+000          4.9204361309045026E+001          3.1982012710832723E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.1982012710832723E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              91          4.6358473943507087E+008                                1          2.4084861388802450E+000          7.5617350300871760E+000          1.2177586494860849E-001          6.6699667804396745E-001          3.6058214143134770E-001          5.9433764862923724E+000         -6.6227982210873360E-001         -8.8777478936723786E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5875392383490060E+002          1.5203733934513255E-001          8.9622780036374117E+000          4.9201846926333687E+001          3.2012877957263562E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2012877957263562E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              92          4.8992774745470530E+008                                1          2.3669904820229402E+000          7.4746299283815141E+000          1.2158612625576841E-001          6.6718488069550008E-001          3.5642852536603309E-001          5.8749135725227575E+000         -6.5887655559861280E-001         -8.8643494538950240E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.5967625866165528E+002          1.5292065189362097E-001          8.9731999877293909E+000          4.9199331046445643E+001          3.2043718285783690E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2043718285783690E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              93          5.1433047750845611E+008                                1          2.3262011506267797E+000          7.3885099957713454E+000          1.2142527734852455E-001          6.6735813404584188E-001          3.5232188719411334E-001          5.8072249824783038E+000         -6.5535698529673025E-001         -8.8508140530814450E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6060415003801219E+002          1.5380928590438916E-001          8.9840554232933627E+000          4.9196814631322781E+001          3.2074521470008676E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2074521470008676E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              94          5.3693342143689227E+008                                1          2.2861143756187081E+000          7.3033815627341978E+000          1.2128854522813635E-001          6.6751703430828602E-001          3.4826252878508485E-001          5.7403156917910767E+000         -6.5173242825964683E-001         -8.8371422929528654E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6153744167669987E+002          1.5470309170239072E-001          8.9948464848003482E+000          4.9194298194121622E+001          3.2105282262267785E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2105282262267785E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              95          5.5786922734449875E+008                                1          2.2467224330288018E+000          7.2192425857657581E+000          1.2117220632137225E-001          6.6766407331398514E-001          3.4425035269422638E-001          5.6741840943064759E+000         -6.4801138074940157E-001         -8.8233302582058903E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6247605969184278E+002          1.5560199852772466E-001          9.0055820667966433E+000          4.9191782016473873E+001          3.2135996482171961E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2135996482171961E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              96          5.7726186520702922E+008                                1          2.2080149417606485E+000          7.1360851966465155E+000          1.2107325128053972E-001          6.6779918434676500E-001          3.4028498372465132E-001          5.6088240057571852E+000         -6.4420042884258255E-001         -8.8093775385690454E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6341999118822827E+002          1.5650599403075091E-001          9.0162631435042844E+000          4.9189266211907061E+001          3.2166668887856211E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2166668887856211E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              97          5.9522642079687989E+008                                1          2.1699808998364847E+000          7.0538999452595776E+000          1.2098918012211186E-001          6.6792400422554932E-001          3.3636597124652773E-001          5.5442279985353444E+000         -6.4030493431383095E-001         -8.7952804170355203E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6436924046716561E+002          1.5741508233079826E-001          9.0268957070438436E+000          4.9186750846322006E+001          3.2197297925589979E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2197297925589979E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              98          6.1186951922677517E+008                                1          2.1326085744746930E+000          6.9726755153065865E+000          1.2091788433196098E-001          6.6803939920860189E-001          3.3249277564096152E-001          5.4803871782508047E+000         -6.3632928836164315E-001         -8.7810361248567426E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6532383400310317E+002          1.5832928878223027E-001          9.0374826164772113E+000          4.9184235926260079E+001          3.2227888149577531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2227888149577531E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                              99          6.2728973934563577E+008                                1          2.0958861564584024E+000          6.8924001065591547E+000          1.2085768055065250E-001          6.6814599664729113E-001          3.2866483421280335E-001          5.4172922701538333E+000         -6.3227681221167764E-001         -8.7666421464309929E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6628380575655058E+002          1.5924864590875024E-001          9.0480271570293151E+000          4.9181721438956671E+001          3.2258442315899494E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2258442315899494E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             100          6.4157817063202858E+008                                1          2.0598019631031881E+000          6.8130618708641428E+000          1.2080723035860473E-001          6.6824477888654898E-001          3.2488158198160699E-001          5.3549339618267808E+000         -6.2814995660343653E-001         -8.7520952010795960E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6724919245266139E+002          1.6017318888173851E-001          9.0585357549005412E+000          4.9179207365158284E+001          3.2288962632523315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2288962632523315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             101          6.5481897740453339E+008                                1          2.0243443875392444E+000          6.7346488009424794E+000          1.2076545884636700E-001          6.6833626585948258E-001          3.2114244637898942E-001          5.2933028157821083E+000         -6.2395049234990185E-001         -8.7373927222398418E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6822003516360115E+002          1.6110295703567340E-001          9.0690074058616101E+000          4.9176693675230688E+001          3.2319452536344151E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2319452536344151E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             102          6.6708991353878331E+008                                1          1.9895020881582954E+000          6.6571491510893441E+000          1.2073150759304596E-001          6.6842091938313275E-001          3.1744686730976346E-001          5.2323896001245496E+000         -6.1967963767858958E-001         -8.7225322071444711E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.6919637428646180E+002          1.6203798905852074E-001          9.0794468471074836E+000          4.9174180342357367E+001          3.2349914083551390E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2349914083551390E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             103          6.7846283314633119E+008                                1          1.9552639791825654E+000          6.5805514263798059E+000          1.2070468526237918E-001          6.6849938042847978E-001          3.1379429663720776E-001          5.1721852800669472E+000         -6.1533817996083107E-001         -8.7075107633811855E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7017824955450251E+002          1.6297832300249904E-001          9.0898569226789494E+000          4.9171667342441197E+001          3.2380349105976812E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2380349105976812E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             104          6.8900415753917527E+008                                1          1.9216191628145161E+000          6.5048442395241821E+000          1.2068435816337836E-001          6.6857193248289226E-001          3.1018419135719905E-001          5.1126809054213460E+000         -6.1092679277003581E-001         -8.6923261106047967E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7116570179619237E+002          1.6392399796870047E-001          9.1002383059566068E+000          4.9169154649573599E+001          3.2410759983283974E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2410759983283974E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             105          6.9877529391304862E+008                                1          1.8885570251673904E+000          6.4300165343607345E+000          1.2067004144760174E-001          6.6863909209142114E-001          3.0661602425548584E-001          5.0538677862599206E+000         -6.0644574353017444E-001         -8.6769754960561751E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7215876997595646E+002          1.6487505127303742E-001          9.1105938251437006E+000          4.9166642243561888E+001          3.2441147954212589E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2441147954212589E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             106          7.0783303508375692E+008                                1          1.8560671378994873E+000          6.3560573734945001E+000          1.2066135348862271E-001          6.6870135206496562E-001          3.0308927378122263E-001          4.9957373260032032E+000         -6.0189500610398017E-001         -8.6614561406495039E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7315749385798753E+002          1.6583152099735338E-001          9.1209263942086771E+000          4.9164130103093967E+001          3.2471514944861553E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2471514944861553E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             107          7.1622991269561255E+008                                1          1.8241392672598471E+000          6.2829559650136098E+000          1.2065780108661921E-001          6.6875911139665267E-001          2.9960342532094103E-001          4.9382810424186196E+000         -5.9727496120123391E-001         -8.6457653874856921E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7416191364690215E+002          1.6679344564528203E-001          9.1312375518716280E+000          4.9161618206675463E+001          3.2501862816562358E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2501862816562358E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             108          7.2401452446943152E+008                                1          1.7927633932854217E+000          6.2107017135181781E+000          1.2065903209972800E-001          6.6881283128100188E-001          2.9615797363186730E-001          4.8814906077281766E+000         -5.9258556972127796E-001         -8.6299004033272853E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7517206924592671E+002          1.6776086343181812E-001          9.1415285034347971E+000          4.9159106534483328E+001          3.2532193127233512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2532193127233512E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             109          7.3123183831955707E+008                                1          1.7619296812420804E+000          6.1392841619140324E+000          1.2066470314099570E-001          6.6886217180004415E-001          2.9275242006635044E-001          4.8253578028594823E+000         -5.8782679537321048E-001         -8.6138599475386479E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7618800100448593E+002          1.6873381299927703E-001          9.1517995043982587E+000          4.9156595066484186E+001          3.2562507615928034E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2562507615928034E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             110          7.3792346925823247E+008                                1          1.7316286596821422E+000          6.0686934138201130E+000          1.2067446743103452E-001          6.6890805210811421E-001          2.8938629271440430E-001          4.7698748494497343E+000         -5.8299867523397764E-001         -8.5976402458750434E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7720974353046532E+002          1.6971232749134862E-001          9.1620532463078259E+000          4.9154083797613744E+001          3.2592805422659971E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2592805422659971E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             111          7.4412795351810801E+008                                1          1.7018508472412361E+000          5.9989192751606133E+000          1.2068796749201191E-001          6.6895069141642216E-001          2.8605910547043650E-001          4.7150337351538534E+000         -5.7810129031363866E-001         -8.5812388012647089E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7823733788016443E+002          1.7069644622731647E-001          9.1722926619113494E+000          4.9151572707652051E+001          3.2623089595196880E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2623089595196880E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             112          7.4988096120213103E+008                                1          1.6725869923502641E+000          5.9299518142824761E+000          1.2070487902794166E-001          6.6899008663967185E-001          2.8277038474251193E-001          4.6608266538859331E+000         -5.7313465079501014E-001         -8.5646535768887566E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.7927082361423160E+002          1.7168620709409127E-001          9.1825159805811492E+000          4.9149061780909378E+001          3.2653361090069986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2653361090069986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             113          7.5521551891132426E+008                                1          1.6438280906790259E+000          5.8617814133147084E+000          1.2072487305482897E-001          6.6902667206498001E-001          2.7951967190142624E-001          4.6072460461866607E+000         -5.6809883099246372E-001         -8.5478816078886821E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8031023781597997E+002          1.7268164560605967E-001          9.1927259944213962E+000          4.9146551008469181E+001          3.2683620087554424E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2683620087554424E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             114          7.6016221584141529E+008                                1          1.6155652509616529E+000          5.7943984586494803E+000          1.2074773675442546E-001          6.6906071419770408E-001          2.7630650852126498E-001          4.5542843559474830E+000         -5.6299351252837926E-001         -8.5309202019325570E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8135561966290717E+002          1.7368279928319219E-001          9.2029228108697279E+000          4.9144040377052995E+001          3.2713868106084313E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2713868106084313E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             115          7.6474938183844113E+008                                1          1.5877897513738810E+000          5.7277934787611837E+000          1.2077306635405291E-001          6.6909231381368628E-001          2.7313044295131905E-001          4.5019341387337066E+000         -5.5781909534127361E-001         -8.5137669872667510E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8240700836819610E+002          1.7468970567963432E-001          9.2131082176603840E+000          4.9141529874052608E+001          3.2744106171455883E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2744106171455883E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             116          7.6900325739586568E+008                                1          1.5604930663510637E+000          5.6619572153171580E+000          1.2080057590138048E-001          6.6912137993777232E-001          2.6999103370700817E-001          4.4501881176761477E+000         -5.5257560133470141E-001         -8.4964200113698063E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8346444197871017E+002          1.7570240123255723E-001          9.2232827254078362E+000          4.9139019490363005E+001          3.2774334763286085E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2774334763286085E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             117          7.7294815273336291E+008                                1          1.5336668826452229E+000          5.5968806705090488E+000          1.2082979609775932E-001          6.6914834621066532E-001          2.6688785172688123E-001          4.3990392206726510E+000         -5.4726378396042519E-001         -8.4788761530788381E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8452795644028939E+002          1.7672092036699916E-001          9.2334467245172505E+000          4.9136509222487888E+001          3.2804553696720923E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2804553696720923E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             118          7.7660659550627363E+008                                1          1.5073029635816193E+000          5.5325547844662815E+000          1.2086041761542406E-001          6.6917351395555047E-001          2.6382046499004358E-001          4.3484803268413632E+000         -5.4188384278685409E-001         -8.4611324792594311E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8559759077662989E+002          1.7774530045563580E-001          9.2436013157004044E+000          4.9133999060265133E+001          3.2834764422008000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2834764422008000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             119          7.7999945784491777E+008                                1          1.4813932071827072E+000          5.4689705784619047E+000          1.2089222150568146E-001          6.6919703717754642E-001          2.6078844534494294E-001          4.2985043790777411E+000         -5.3643566782347962E-001         -8.4431863314255251E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8667338487325617E+002          1.7877557969650898E-001          9.2537485875775722E+000          4.9131488992218145E+001          3.2864968039712835E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2864968039712835E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             120          7.8314607862417245E+008                                1          1.4559296781198539E+000          5.4061192383431207E+000          1.2092508167242552E-001          6.6921865993216245E-001          2.5779137248776296E-001          4.2491044496293222E+000         -5.3091881816888309E-001         -8.4250359861345769E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8775537805399443E+002          1.7981179574972667E-001          9.2638870316481103E+000          4.9128979008892316E+001          3.2895165187943647E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2895165187943647E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             121          7.8606437869287932E+008                                1          1.4309046708606035E+000          5.3439922784928653E+000          1.2095886193138566E-001          6.6923868651131646E-001          2.5482884178094900E-001          4.2002738689663310E+000         -5.2533292116375907E-001         -8.4066784514791337E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8884360608273502E+002          1.8085398286607526E-001          9.2740175050316118E+000          4.9126469109698377E+001          3.2925355150233173E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2925355150233173E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             122          7.8877097076419878E+008                                1          1.4063105602024395E+000          5.2825811789774155E+000          1.2099361311215594E-001          6.6925735691249955E-001          2.5190044695055253E-001          4.1520059405867675E+000         -5.1967686212201636E-001         -8.3881107915324438E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.8993810732569273E+002          1.8190217778856602E-001          9.2841411178862998E+000          4.9123959288572628E+001          3.2955538921583852E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2955538921583852E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             123          7.9128125245531750E+008                                1          1.3821398375011134E+000          5.2218774776266716E+000          1.2102930423427533E-001          6.6927455341983222E-001          2.4900578447709013E-001          4.1042940133897146E+000         -5.1394982856146987E-001         -8.3693308733818461E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9103892125640775E+002          1.8295641832068682E-001          9.2942583839067492E+000          4.9121449537536066E+001          3.2985717353921224E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.2985717353921224E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             124          7.9360949494697583E+008                                1          1.3583851806383267E+000          5.1618729508081902E+000          1.2106610807092315E-001          6.6929043051177473E-001          2.4614446221577127E-001          4.0571316237602080E+000         -5.0815018554105806E-001         -8.3503359205993255E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9214608514224622E+002          1.8401674015309047E-001          9.3043702431856516E+000          4.9118939854243457E+001          3.3015890161430555E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3015890161430555E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             125          7.9576892856870091E+008                                1          1.3350393775402720E+000          5.1025594273033263E+000          1.2110430689949656E-001          6.6930531206158073E-001          2.4331609052116354E-001          4.0105123492795069E+000         -5.0227579836540670E-001         -8.3311226751818335E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9325963732764501E+002          1.8508318000793189E-001          9.3144752136813889E+000          4.9116430234448146E+001          3.3046057873819443E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3046057873819443E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
                             126          7.9777181826642585E+008                                1          1.3120953039716083E+000          5.0439287346878094E+000          1.2114405468682640E-001          6.6931901965285712E-001          2.4052027969034387E-001          3.9644297665812775E+000         -4.9632498830122573E-001         -8.3116890471992300E-001          9.5769185209712961E-004          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.9437961832023728E+002          1.8615577667904115E-001          9.3245764426854745E+000          4.9113920669633536E+001          3.3076221593116649E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          3.3076221593116649E+001         -9.8999999999999986E+001         -9.8999999999999986E+001 
