                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7503      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                 star_age                                star_mass                                   log_dt                                num_zones                              cz_top_logT                              cz_top_logP                            cz_top_radius                  cz_top_log_radial_depth                        cz_top_luminosity                           cz_top_log_tau                            cz_top_csound                      cz_top_scale_height                              cz_top_grav                                tau10_lgP                                tau10_lgT                              tau10_lgRho                                  tau10_L                               tau100_lgP                               tau100_lgT                             tau100_lgRho                                 tau100_L                                  extra_L                        eps_grav_integral                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                radius_cm                                  gravity                         log_surf_opacity                        log_surf_pressure                         log_surf_density                     log_surf_temperature                    surface_optical_depth                             log_center_T                           log_center_Rho                             log_center_P                        center_degeneracy                             center_gamma                                center_mu                          center_eps_grav                           center_entropy                                e_thermal                  max_conv_vel_div_csound                              num_retries                              num_backups                           version_number 
                                     140                  1.3426136798376287E+005                  9.5769185209712961E-004                  3.9598180502061733E+000                                      466                  3.3694452617581310E+000                  5.7879413392989107E+000                  2.6527249580163442E-001                  8.6894374709981506E+000                  4.5101045509949576E-005                  1.4393289678626997E+000                  3.2416541745045496E+005                  2.2579596460650367E+008                  3.7301751082502955E+002                  5.5001901103089770E+000                  3.3272197673959103E+000                 -5.3838053189579984E+000                  4.5101051263876791E-005                  6.1178023109209434E+000                  3.4251493018905896E+000                 -4.8707690079313606E+000                  4.5101030046554838E-005                  0.0000000000000000E+000                  4.5101059034877858E-005                  1.6883762025822130E+003                  5.4132307797436917E-004                  2.7230064077418203E-001                  5.4132307797436917E-004                  2.7230064077418203E-001                  1.8951579996601521E+010                  3.5401186605362346E+002                 -2.3343539237988722E+000                  4.7072805713573773E+000                 -6.0757835314768069E+000                  3.2274692222077528E+000                  6.6666666666666663E-001                  4.7266630772321934E+000                 -1.3476398103754683E-001                  1.2574112683950352E+001                  3.2365865147113793E+000                  4.2149822632290155E+000                  1.0138377058506010E+000                  1.5500514876574964E-001                  1.0847358832894079E+001                  1.5236809280763801E+043                  1.6589502622925412E-002                                        0                                        0                                     7503 
                                     142                  1.5359199563253764E+005                  9.5769185209712961E-004                  3.9936209305395907E+000                                      466                  3.3701374642506057E+000                  5.8108376894981539E+000                  2.6166854533843870E-001                  8.6820393630397366E+000                  4.2735722075931887E-005                  1.4568694341800468E+000                  3.2460276193713880E+005                  2.2003066426373425E+008                  3.8336338083879514E+002                  5.5119328681169888E+000                  3.3263912564571450E+000                 -5.3711837820845725E+000                  4.2735727610578664E-005                  6.1298669512220663E+000                  3.4243247414246354E+000                 -4.8576360361152027E+000                  4.2735708140350737E-005                  0.0000000000000000E+000                  4.2735733522831007E-005                  1.6874777525145657E+003                  5.2550319565982013E-004                  2.6857798141619871E-001                  5.2550319565982013E-004                  2.6857798141619871E-001                  1.8692490350604599E+010                  3.6389353096898861E+002                 -2.3342695236218716E+000                  4.7191526844322969E+000                 -6.0636780101630752E+000                  3.2272380558592983E+000                  6.6666666666666663E-001                  4.7278667847901028E+000                 -1.2638068953153173E-001                  1.2586464382648227E+001                  3.2831230080127711E+000                  4.2304491031124591E+000                  1.0096106633543962E+000                  1.4684394647936927E-001                  1.0825643074123672E+001                  1.5195335661146221E+043                  1.6217584826420956E-002                                        0                                        0                                     7503 
                                     144                  1.7451037802693679E+005                  9.5769185209712961E-004                  4.0280835577897651E+000                                      469                  3.3707596743881036E+000                  5.8338231218534302E+000                  2.5810379368632275E-001                  8.6745609139826598E+000                  4.0442539691068308E-005                  1.4744246580754610E+000                  3.2502360076504818E+005                  2.1435871223735806E+008                  3.9402600970779173E+002                  5.5210018454580307E+000                  3.3252650619544806E+000                 -5.3609314743983560E+000                  4.0442545091489378E-005                  6.1425634450572923E+000                  3.4235262061452323E+000                 -4.8439026073090972E+000                  4.0442527131377587E-005                  0.0000000000000000E+000                  4.0442550356279650E-005                  1.6865628450249562E+003                  5.1008299655841286E-004                  2.6489526943572123E-001                  5.1008299655841286E-004                  2.6489526943572123E-001                  1.8436180962187325E+010                  3.7408193907269543E+002                 -2.3341696262372285E+000                  4.7310451901662889E+000                 -6.0515489968153720E+000                  3.2270025285901731E+000                  6.6666666666666663E-001                  4.7290120019539179E+000                 -1.1794638947821301E-001                  1.2598858851354400E+001                  3.3311124479770648E+000                  4.2467108383860346E+000                  1.0053553459048266E+000                  1.3891791501530776E-001                  1.0803490967076419E+001                  1.5151613807611877E+043                  1.5831128422480575E-002                                        0                                        0                                     7503 
                                     146                  1.9718287783129938E+005                  9.5769185209712961E-004                  4.0632058031372100E+000                                      469                  3.3713066851581246E+000                  5.8569032844304596E+000                  2.5457737153022203E-001                  8.6669832878470690E+000                  3.8193604793108889E-005                  1.4920286804192606E+000                  3.2541388581176574E+005                  2.0877750687159497E+008                  4.0501776265329914E+002                  5.5285962764728653E+000                  3.3239893106771055E+000                 -5.3520022774900537E+000                  3.8193610003027215E-005                  6.1548494052662654E+000                  3.4225666793790190E+000                 -4.8304023428769236E+000                  3.8193593512873178E-005                  0.0000000000000000E+000                  3.8193618291567350E-005                  1.6856056706436950E+003                  4.9502078724737264E-004                  2.6125137653730174E-001                  4.9502078724737264E-004                  2.6125137653730174E-001                  1.8182573304243126E+010                  3.8458998532554102E+002                 -2.3340823650372786E+000                  4.7429891569532803E+000                 -6.0393564634431609E+000                  3.2267559836377289E+000                  6.6666666666666663E-001                  4.7300962568973564E+000                 -1.0945913182191859E-001                  1.2611298542402583E+001                  3.3806432509422302E+000                  4.2638068357045205E+000                  1.0010680797696108E+000                  1.3115916915477330E-001                  1.0780788881789645E+001                  1.5105685909391435E+043                  1.5446754545841565E-002                                        0                                        0                                     7503 
                                     148                  2.2180675544010420E+005                  9.5769185209712961E-004                  4.0993134133535793E+000                                      469                  3.3717715783383211E+000                  5.8800784423952583E+000                  2.5108842143030063E-001                  8.6593141164600951E+000                  3.6027810518610899E-005                  1.5096156630196926E+000                  3.2575898813405581E+005                  2.0328291383927783E+008                  4.1635165364583048E+002                  5.5404969375927040E+000                  3.3230702995914965E+000                 -5.3391354741208827E+000                  3.6027815540104794E-005                  6.1678141871025645E+000                  3.4216301018170503E+000                 -4.8162507745372984E+000                  3.6027800390682110E-005                  0.0000000000000000E+000                  3.6027822612079683E-005                  1.6846457289023410E+003                  4.8035481220123260E-004                  2.5764560522278562E-001                  4.8035481220123260E-004                  2.5764560522278562E-001                  1.7931618832295433E+010                  3.9543004860029333E+002                 -2.3339562416089348E+000                  4.7549347282314587E+000                 -6.0271638782990147E+000                  3.2265085852314566E+000                  6.6666666666666663E-001                  4.7311164678051343E+000                 -1.0091464536978609E-001                  1.2623786638279483E+001                  3.4318261551856990E+000                  4.2817910767150851E+000                  9.9674367964267696E-001                  1.2370242369977281E-001                  1.0757589209644605E+001                  1.5057574412469511E+043                  1.5051596725580943E-002                                        0                                        0                                     7503 
                                     150                  2.4860322530336565E+005                  9.5769185209712961E-004                  4.1362381859406350E+000                                      469                  3.3721533727252657E+000                  5.9033443227780920E+000                  2.4763787796884151E-001                  8.6515594681532200E+000                  3.3896168852936579E-005                  1.5272773339634576E+000                  3.2604738683860900E+005                  1.9787814630836946E+008                  4.2803523316366926E+002                  5.5520795262400542E+000                  3.3221377901791840E+000                 -5.3265741878588511E+000                  3.3896173616697023E-005                  6.1804490569594108E+000                  3.4205340820280590E+000                 -4.8022558514289422E+000                  3.3896159808584757E-005                  0.0000000000000000E+000                  3.3896176057778567E-005                  1.6836303851959512E+003                  4.6602256947802059E-004                  2.5407901751910605E-001                  4.6602256947802059E-004                  2.5407901751910605E-001                  1.7683391461294743E+010                  4.0660952047675204E+002                 -2.3338530063641847E+000                  4.7669393656849977E+000                 -6.0148962114214681E+000                  3.2262467550445364E+000                  6.6666666666666663E-001                  4.7320690717024556E+000                 -9.2312425669007755E-002                  1.2636323121625438E+001                  3.4847466635704034E+000                  4.3007111554279307E+000                  9.9237886905670125E-001                  1.1639425094314267E-001                  1.0733835691263844E+001                  1.5007343458813451E+043                  1.4655328981583777E-002                                        0                                        0                                     7503 
                                     152                  2.7783326186465088E+005                  9.5769185209712961E-004                  4.1742596472216684E+000                                      469                  3.3724505406175993E+000                  5.9267053107973231E+000                  2.4422399443150133E-001                  8.6437152299298354E+000                  3.1863708177271758E-005                  1.5449046225678880E+000                  3.2627761450135417E+005                  1.9256019233154511E+008                  4.4008544602756933E+002                  5.5639117464374790E+000                  3.3211519933781579E+000                 -5.3137108405788105E+000                  3.1863712734246787E-005                  6.1936226505092460E+000                  3.4194286632269710E+000                 -4.7877142936492501E+000                  3.1863700114818980E-005                  0.0000000000000000E+000                  3.1863719720545073E-005                  1.6826308084386101E+003                  4.5209106781422527E-004                  2.5054983832279709E-001                  4.5209106781422527E-004                  2.5054983832279709E-001                  1.7437767647590031E+010                  4.1814498481221187E+002                 -2.3336846828473403E+000                  4.7789203890938339E+000                 -6.0026560830724627E+000                  3.2259888364471725E+000                  6.6666666666666663E-001                  4.7329504456464679E+000                 -8.3643166406576111E-002                  1.2648918619571832E+001                  3.5395649123191828E+000                  4.3206456965674498E+000                  9.8796797156333882E-001                  1.0940968003653825E-001                  1.0709478394202698E+001                  1.4955033033379842E+043                  1.4252743547594805E-002                                        0                                        0                                     7503 
                                     154                  3.0978684533094976E+005                  9.5769185209712961E-004                  4.2131913953856479E+000                                      469                  3.3726640619144010E+000                  5.9501513795790286E+000                  2.4084860952871420E-001                  8.6357982822666681E+000                  2.9867577533906438E-005                  1.5626303273093607E+000                  3.2645887747558270E+005                  1.8733464716381884E+008                  4.5250708121617652E+002                  5.5757655264981398E+000                  3.3201989434515595E+000                 -5.3008614395698643E+000                  2.9867581817934519E-005                  6.2066587835755040E+000                  3.4181877998214314E+000                 -4.7731645779945655E+000                  2.9867570385125383E-005                  0.0000000000000000E+000                  2.9867585053025469E-005                  1.6815764294019448E+003                  4.3848453863743262E-004                  2.4706018151370560E-001                  4.3848453863743262E-004                  2.4706018151370560E-001                  1.7194894512990883E+010                  4.3004077278768654E+002                 -2.3335349559797001E+000                  4.7909534014033808E+000                 -5.9903502250726941E+000                  3.2257166112362516E+000                  6.6666666666666663E-001                  4.7337554849126739E+000                 -7.4906806604857018E-002                  1.2661570641397629E+001                  3.5963802301883687E+000                  4.3416592487134409E+000                  9.8351001083850820E-001                  1.0258012636625022E-001                  1.0684548468559612E+001                  1.4900728155343937E+043                  1.3849318435982168E-002                                        0                                        0                                     7503 
                                     156                  3.4481867432853149E+005                  9.5769185209712961E-004                  4.2534302431024145E+000                                      469                  3.3727872031963533E+000                  5.9737061327881209E+000                  2.3750728161039888E-001                  8.6277896103168281E+000                  2.7973200021056892E-005                  1.5803212070368815E+000                  3.2660020405012032E+005                  1.8219205477899939E+008                  4.6532866716987678E+002                  5.5875524966033536E+000                  3.3191592906099650E+000                 -5.2879915957472852E+000                  2.7973204093513934E-005                  6.2200195195949499E+000                  3.4168834890095754E+000                 -4.7582244143690549E+000                  2.7973193687729441E-005                  0.0000000000000000E+000                  2.7973206161355922E-005                  1.6805503459407355E+003                  4.2526741702999946E-004                  2.4360535786257748E-001                  4.2526741702999946E-004                  2.4360535786257748E-001                  1.6954445696519667E+010                  4.4232498762775384E+002                 -2.3333024978651231E+000                  4.8029527816045858E+000                 -5.9780841279202699E+000                  3.2254515275979556E+000                  6.6666666666666663E-001                  4.7344807718241331E+000                 -6.6089816638932472E-002                  1.2674297334798094E+001                  3.6553946995735158E+000                  4.3638462917421164E+000                  9.7899758398532832E-001                  9.6092131016573670E-002                  1.0658975764398322E+001                  1.4844431247364996E+043                  1.3442204547601051E-002                                        0                                        0                                     7503 
                                     158                  3.8330877677804499E+005                  9.5769185209712961E-004                  4.2945730591029232E+000                                      469                  3.3728119681005069E+000                  5.9973635757177552E+000                  2.3420143695348752E-001                  8.6197072605131915E+000                  2.6109655348761441E-005                  1.5981271098197709E+000                  3.2671217807441880E+005                  1.7713295977373508E+008                  4.7855797259876442E+002                  5.5994230360201884E+000                  3.3181868286804739E+000                 -5.2751097770337827E+000                  2.6109659155926009E-005                  6.2335068244211502E+000                  3.4154697595830874E+000                 -4.7430424318575977E+000                  2.6109649757422756E-005                  0.0000000000000000E+000                  2.6109659852083266E-005                  1.6794657907593094E+003                  4.1235023322299373E-004                  2.4018707568139586E-001                  4.1235023322299373E-004                  2.4018707568139586E-001                  1.6716540093273788E+010                  4.5500469374299263E+002                 -2.3330879211439801E+000                  4.8150126055738136E+000                 -5.9657401574916227E+000                  3.2251711620712391E+000                  6.6666666666666663E-001                  4.7351212199758024E+000                 -5.7196280184114906E-002                  1.2687091713022959E+001                  3.7166915988922109E+000                  4.3872613782880343E+000                  9.7443220406770659E-001                  8.9722464140466626E-002                  1.0632688924657202E+001                  1.4786234235549025E+043                  1.3032891644324690E-002                                        0                                        0                                     7503 
                                     160                  4.2572264650630188E+005                  9.5769185209712961E-004                  4.3369890633803090E+000                                      469                  3.3727208374934108E+000                  6.0211561350899530E+000                  2.3092576486848679E-001                  8.6115119107111777E+000                  2.4343907602931667E-005                  1.6158659992270681E+000                  3.2680073085154954E+005                  1.7214345402305558E+008                  4.9223091338194922E+002                  5.6113020396380318E+000                  3.3171155969777759E+000                 -5.2621203761268109E+000                  2.4343911210664015E-005                  6.2470890806239501E+000                  3.4139191781780327E+000                 -4.7276218653097972E+000                  2.4343902667063438E-005                  0.0000000000000000E+000                  2.4343912741030340E-005                  1.6784122876433266E+003                  3.9979607839079668E-004                  2.3679951071603927E-001                  3.9979607839079668E-004                  2.3679951071603927E-001                  1.6480772346814901E+010                  4.6811606377301069E+002                 -2.3327887058272583E+000                  4.8270510560320830E+000                 -5.9534294163627903E+000                  3.2248986503276504E+000                  6.6666666666666663E-001                  4.7356732248273410E+000                 -4.8214090646036302E-002                  1.2699970792613625E+001                  3.7804696583747863E+000                  4.4120006455135945E+000                  9.6980701804161040E-001                  8.3676844348944471E-002                  1.0605742897490282E+001                  1.4726138433965943E+043                  1.2620049018145852E-002                                        0                                        0                                     7503 
                                     162                  4.7254461615211458E+005                  9.5769185209712961E-004                  4.3801682797395882E+000                                      469                  3.3724977820763264E+000                  6.0450685637563639E+000                  2.2768302352996167E-001                  8.6032289282864838E+000                  2.2607789934828038E-005                  1.6336834631795658E+000                  3.2686749369437352E+005                  1.6722337482468274E+008                  5.0635180975471059E+002                  5.6231644405722996E+000                  3.3160915521840226E+000                 -5.2491976184961056E+000                  2.2607793297813279E-005                  6.2611300560329877E+000                  3.4122885494719650E+000                 -4.7116595359922817E+000                  2.2607785588103604E-005                  0.0000000000000000E+000                  2.2607795225888129E-005                  1.6772971792345711E+003                  3.8752037579422108E-004                  2.3344580523265601E-001                  3.8752037579422108E-004                  2.3344580523265601E-001                  1.6247361152582394E+010                  4.8166267897736839E+002                 -2.3325104713454996E+000                  4.8391622719216993E+000                 -5.9410302446244145E+000                  3.2246100166117393E+000                  6.6666666666666663E-001                  4.7361318339455849E+000                 -3.9155444014638371E-002                  1.2712917231992463E+001                  3.8467698597908009E+000                  4.4380941083543117E+000                  9.6512774586677508E-001                  7.7705328309068178E-002                  1.0578064138878512E+001                  1.4664284633872535E+043                  1.2203622576126904E-002                                        0                                        0                                     7503 
                                     164                  5.2439273341228371E+005                  9.5769185209712961E-004                  4.4247606279330824E+000                                      469                  3.3721229604840506E+000                  6.0691223668432919E+000                  2.2446975193408517E-001                  8.5948152119084220E+000                  2.0960223905718584E-005                  1.6513849939244420E+000                  3.2691168836783554E+005                  1.6236185671926850E+008                  5.2095236424247423E+002                  5.6353800891081747E+000                  3.3149909427613462E+000                 -5.2358451721188377E+000                  2.0960227079675426E-005                  6.2749823831608929E+000                  3.4104275804534727E+000                 -4.6956437495446144E+000                  2.0960220086695697E-005                  0.0000000000000000E+000                  2.0960228085118750E-005                  1.6762057984037399E+003                  3.7558464240089543E-004                  2.3012196405704305E-001                  3.7558464240089543E-004                  2.3012196405704305E-001                  1.6016028454442081E+010                  4.9567726744198421E+002                 -2.3321554660812729E+000                  4.8512632698309304E+000                 -5.9286434546624083E+000                  3.2243273386523761E+000                  6.6666666666666663E-001                  4.7364921588075388E+000                 -3.0014657860803061E-002                  1.2725938700566486E+001                  3.9157594907283770E+000                  4.4656338476007260E+000                  9.6039078980684234E-001                  7.2034371024933819E-002                  1.0549656533829888E+001                  1.4600639274119755E+043                  1.1780524864107375E-002                                        0                                        0                                     7503 
                                     166                  5.8194335917039285E+005                  9.5769185209712961E-004                  4.4703753790475256E+000                                      470                  3.3715859562002874E+000                  6.0932884397884441E+000                  2.2129027577002969E-001                  8.5863132003460549E+000                  1.9346257742361244E-005                  1.6691161718516867E+000                  3.2693580906629591E+005                  1.5756436184417960E+008                  5.3602988894116152E+002                  5.6471860226726731E+000                  3.3139244560786500E+000                 -5.2229392033022712E+000                  1.9346260681108028E-005                  6.2894702546331613E+000                  3.4084902362387486E+000                 -4.6789152415166413E+000                  1.9346254404422446E-005                  0.0000000000000000E+000                  1.9346261331378572E-005                  1.6750528580782798E+003                  3.6392218501890637E-004                  2.2683291282182502E-001                  3.6392218501890637E-004                  2.2683291282182502E-001                  1.5787117066573378E+010                  5.1015600906168839E+002                 -2.3318226337449044E+000                  4.8634344402489500E+000                 -5.9161744550067663E+000                  3.2240285162143660E+000                  6.6666666666666663E-001                  4.7367482170488744E+000                 -2.0804172345890611E-002                  1.2739016730870036E+001                  3.9874965786933898E+000                  4.4946638246499671E+000                  9.5560214340686755E-001                  6.6488549323872048E-002                  1.0520528956407601E+001                  1.4535325746992889E+043                  1.1352046449352837E-002                                        0                                        0                                     7503 
                                     168                  6.4608679689024994E+005                  9.5769185209712961E-004                  4.5179435219118345E+000                                      470                  3.3708752162694946E+000                  6.1175804267875460E+000                  2.1814224246698591E-001                  8.5776780189548791E+000                  1.7819319475285344E-005                  1.6866898474908412E+000                  3.2693625226068828E+005                  1.5282577245939627E+008                  5.5161252651664120E+002                  5.6593188403082495E+000                  3.3127842168769557E+000                 -5.2096333107498589E+000                  1.7819322224122432E-005                  6.3037653783904082E+000                  3.4062934491799175E+000                 -4.6621144130671892E+000                  1.7819316575380985E-005                  0.0000000000000000E+000                  1.7819322369016470E-005                  1.6739259293010589E+003                  3.5259545862309006E-004                  2.2357576233281024E-001                  3.5259545862309006E-004                  2.2357576233281024E-001                  1.5560425906838926E+010                  5.2512864060513857E+002                 -2.3314197063462827E+000                  4.8755942099764118E+000                 -5.9037190796539729E+000                  3.2237362366873881E+000                  6.6666666666666663E-001                  4.7368941954207253E+000                 -1.1511629621875352E-002                  1.2752167716644101E+001                  4.0622396612167355E+000                  4.5253143252787140E+000                  9.5075482249259902E-001                  6.1243609342787227E-002                  1.0490591152207891E+001                  1.4468289181102117E+043                  1.0921847962209748E-002                                        0                                        0                                     7503 
                                     170                  7.1781463608701085E+005                  9.5769185209712961E-004                  4.5668104567419805E+000                                      471                  3.3749907339956038E+000                  6.1668299039602719E+000                  2.1490491289134941E-001                  8.5788908902510954E+000                  1.6355848698272740E-005                  1.7443028129608795E+000                  3.2836189219659514E+005                  1.4977779788256985E+008                  5.6835657556012063E+002                  5.6714957431088182E+000                  3.3117196373485731E+000                 -5.1963619352958466E+000                  1.6355851483700468E-005                  6.3184562971052216E+000                  3.4039511040110195E+000                 -4.6447730706165569E+000                  1.6355846458960387E-005                  0.0000000000000000E+000                  1.6355851253407026E-005                  1.6727777680348895E+003                  3.4156686268545304E-004                  2.2035362837081890E-001                  3.4156686268545304E-004                  2.2035362837081890E-001                  1.5336171827352253E+010                  5.4059837241370531E+002                 -2.3310053348558668E+000                  4.8877888651491155E+000                 -5.8912265072001375E+000                  3.2234382478799577E+000                  6.6666666666666663E-001                  4.7369234654754484E+000                 -2.1343986389370509E-003                  1.2765394084041231E+001                  4.1401837348937987E+000                  4.5576946334936279E+000                  9.4584696590900397E-001                  5.6222112536280761E-002                  1.0459828856255742E+001                  1.4399497862965595E+043                  1.0492279554545085E-002                                        0                                        0                                     7503 
                                     172                  7.9832360693103587E+005                  9.5769185209712961E-004                  4.6173337081411496E+000                                      471                  3.3739474116085266E+000                  6.1913717352372730E+000                  2.1182723406318452E-001                  8.5699861283077183E+000                  1.4975097882720771E-005                  1.7617332193321735E+000                  3.2828855666530761E+005                  1.4512717429757980E+008                  5.8499207927821624E+002                  5.6835124612799408E+000                  3.3105927171906746E+000                 -5.1831888362392888E+000                  1.4975100432618539E-005                  6.3333416350493534E+000                  3.4014027487971088E+000                 -4.6270344680777784E+000                  1.4975095975073861E-005                  0.0000000000000000E+000                  1.4975100140587286E-005                  1.6716532016885760E+003                  3.3086299489830444E-004                  2.1716536679935700E-001                  3.3086299489830444E-004                  2.1716536679935700E-001                  1.5114275198501648E+010                  5.5658822499288522E+002                 -2.3305366039294184E+000                  4.8999794130084737E+000                 -5.8787415141578281E+000                  3.2231461844577698E+000                  6.6666666666666663E-001                  4.7368293653344962E+000                  7.3355789129522214E-003                  1.2778705778038866E+001                  4.2215987396240227E+000                  4.5919376585181331E+000                  9.4087389290332757E-001                  5.1476033137580021E-002                  1.0428196025564930E+001                  1.4328842229814381E+043                  1.0058494978632412E-002                                        0                                        0                                     7503 
                                     174                  8.8893061078520678E+005                  9.5769185209712961E-004                  4.6688923973403114E+000                                      471                  3.3726927910958420E+000                  6.2160027239511093E+000                  2.0878532796717761E-001                  8.5609811025092259E+000                  1.3648471818837259E-005                  1.7790551049309773E+000                  3.2813944349948323E+005                  1.4053835302700242E+008                  6.0216238690073089E+002                  5.6956716910896450E+000                  3.3095112179214454E+000                 -5.1699212688823124E+000                  1.3648474135045435E-005                  6.3482168385324114E+000                  3.3985915240225735E+000                 -4.6090467314581529E+000                  1.3648470206561896E-005                  0.0000000000000000E+000                  1.3648473995756457E-005                  1.6705004004434279E+003                  3.2044440040461086E-004                  2.1401391501576289E-001                  3.2044440040461086E-004                  2.1401391501576289E-001                  1.4894940457267065E+010                  5.7310094216889809E+002                 -2.3300769329089790E+000                  4.9122168484831068E+000                 -5.8662041403408995E+000                  3.2228465840809140E+000                  6.6666666666666663E-001                  4.7366062668618181E+000                  1.6888473013265973E-002                  1.2792088835280223E+001                  4.3065834307670583E+000                  4.6281068797473441E+000                  9.3583997219800918E-001                  4.6909983557085165E-002                  1.0395667007595447E+001                  1.4256326540238907E+043                  9.6261999079630678E-003                                        0                                        0                                     7503 
                                     176                  9.9121667926559213E+005                  9.5769185209712961E-004                  4.7219072439135452E+000                                      471                  3.3762677354888115E+000                  6.2654857949929097E+000                  2.0566706531455164E-001                  8.5613272905714286E+000                  1.2402357690822427E-005                  1.8361774597794143E+000                  3.2941073333993409E+005                  1.3752329119373292E+008                  6.2056028828019885E+002                  5.7078444538748254E+000                  3.3084273177189836E+000                 -5.1566395060713788E+000                  1.2402360002918797E-005                  6.3636468988742818E+000                  3.3956180088019288E+000                 -4.5903496449107095E+000                  1.2402356547769048E-005                  0.0000000000000000E+000                  1.2402359023558959E-005                  1.6693768735410536E+003                  3.1035041043062122E-004                  2.1089982187510545E-001                  3.1035041043062122E-004                  2.1089982187510545E-001                  1.4678205802863588E+010                  5.9015041934878525E+002                 -2.3295722007770912E+000                  4.9244437123952158E+000                 -5.8536831575191126E+000                  3.2225543927742590E+000                  6.6666666666666663E-001                  4.7362499922127625E+000                  2.6514281127677571E-002                  1.2805529629332131E+001                  4.3952369499206529E+000                  4.6662527317449918E+000                  9.3074978470802250E-001                  4.2614322355815235E-002                  1.0362261269927854E+001                  1.4181950638933064E+043                  9.1884883485026606E-003                                        0                                        0                                     7503 
                                     178                  1.1067888122281805E+006                  9.5769185209712961E-004                  4.7747858225617144E+000                                      472                  3.3746016079364769E+000                  6.2902973735461698E+000                  2.0270140269653120E-001                  8.5520471675973457E+000                  1.1234733497701347E-005                  1.8531193246735911E+000                  3.2910136480001401E+005                  1.3302584880536735E+008                  6.3885158167539828E+002                  5.7199527818109503E+000                  3.3073384514335542E+000                 -5.1434187019605178E+000                  1.1234735592356195E-005                  6.3786423204687051E+000                  3.3922540321210790E+000                 -4.5717060911158054E+000                  1.1234732561395323E-005                  0.0000000000000000E+000                  1.1234734756013384E-005                  1.6682615068709447E+003                  3.0055799158604593E-004                  2.0782353046976815E-001                  3.0055799158604593E-004                  2.0782353046976815E-001                  1.4464102073634924E+010                  6.0775103819075923E+002                 -2.3290491104146156E+000                  4.9366836098333735E+000                 -5.8411514496229318E+000                  3.2222641290890128E+000                  6.6666666666666663E-001                  4.7357559808497864E+000                  3.6203427569343950E-002                  1.2819015411277327E+001                  4.4876714181900015E+000                  4.7064341216407461E+000                  9.2560839831829023E-001                  3.8587805624963299E-002                  1.0327961627826495E+001                  1.4105789436571477E+043                  8.7625805608196727E-003                                        0                                        0                                     7503 
                                     180                  1.2372895871841987E+006                  9.5769185209712961E-004                  4.8276622441279287E+000                                      472                  3.3726928691218854E+000                  6.3150451793140840E+000                  1.9978825972614472E-001                  8.5427184673787941E+000                  1.0131407696683772E-005                  1.8698331997460078E+000                  3.2870480679908121E+005                  1.2861968635861553E+008                  6.5761779186073818E+002                  5.7320718577828718E+000                  3.3063144854844606E+000                 -5.1302537844705904E+000                  1.0131409592561862E-005                  6.3939964022554427E+000                  3.3886937223059639E+000                 -4.5525219168171462E+000                  1.0131406938253804E-005                  0.0000000000000000E+000                  1.0131408282994947E-005                  1.6671261781274079E+003                  2.9108688178906817E-004                  2.0480153679775159E-001                  2.9108688178906817E-004                  2.0480153679775159E-001                  1.4253777358049915E+010                  6.2581897012265210E+002                 -2.3285548687002149E+000                  4.9489123807779274E+000                 -5.8286259108707199E+000                  3.2219684710881604E+000                  6.6666666666666663E-001                  4.7351222748676047E+000                  4.5903186117421779E-002                  1.2832472383836199E+001                  4.5835701465606675E+000                  4.7485273402932178E+000                  9.2044424086809129E-001                  3.4792803637281981E-002                  1.0292973018330475E+001                  1.4028220670216865E+043                  8.3331094886163488E-003                                        0                                        0                                     7503 
                                     182                  1.3849184832301661E+006                  9.5769185209712961E-004                  4.8814081098706978E+000                                      472                  3.3756570159471755E+000                  6.3643951576243074E+000                  1.9682520857279429E-001                  8.5423243752621492E+000                  9.1271090279687999E-006                  1.9259488488369432E+000                  3.2975597596053948E+005                  1.2569336548309070E+008                  6.7756652677111640E+002                  5.7441178188912936E+000                  3.3052458656919979E+000                 -5.1171186461527576E+000                  9.1271108968121267E-006                  6.4093047920015822E+000                  3.3848305539803616E+000                 -4.5330954778936849E+000                  9.1271085896830177E-006                  0.0000000000000000E+000                  9.1271100515378621E-006                  1.6660520305390892E+003                  2.8198431886216469E-004                  2.0183393850663245E-001                  2.8198431886216469E-004                  2.0183393850663245E-001                  1.4047238452184605E+010                  6.4435730445565002E+002                 -2.3280086517355718E+000                  4.9610441948912456E+000                 -5.8162138996920589E+000                  3.2216885602299334E+000                  6.6666666666666663E-001                  4.7343438329611498E+000                  5.5618805370401134E-002                  1.2845909439539367E+001                  4.6831635546684263E+000                  4.7926523200485223E+000                  9.1525632232427545E-001                  3.1348518497743005E-002                  1.0257218410977124E+001                  1.3948941549642378E+043                  7.9139979462606504E-003                                        0                                        0                                     7503 
